user id,product id,score,time,text
a1p2xyd265ye21,b001lggh54,5,1236384000,perfect blend of fruit flavors with the right amount of tartness and sweetness
a2gy5wcu9pktmi,b001lggh54,2,1235606400,too sweet for me
a1zgxzw37jezwh,b001lggh54,4,1235520000,light and refreshing
a3vi2vetb90zg5,b001lggh54,4,1235520000,a nice alternative to traditional sodas
a1j75jj0q2oejn,b001lggh54,5,1235520000,a great more healthy alternative to soda pop
a3qvakvrah657n,b001lggh54,4,1235520000,just right
a3qs4wwc1lca6h,b001lggh54,4,1235520000,lets weigh the good and the bad of switch
a2wn1qf8gsvhyv,b001lggh54,5,1235347200,great alternative to sodas for lunch taste better too
a27l5l6i7osv5b,b001lggh54,1,1235520000,yuck
a2rhv42btjsvon,b001lggh54,2,1240444800,nothing special
agekvd8jpzqmt,b001lggh54,1,1239840000,depends on your taste dont rely on it as an energy drink
a3oo4wio4skd55,b001lggh54,1,1238544000,yikes
axvkmywnihk7w,b001lggh54,5,1235433600,delicious drink
anedxrfdzdl18,b001lggh54,4,1235347200,nice idea
aza595zpig240,b001lggh54,1,1235692800,received only one can of 24 pack
a34u4y40w1gw9i,b001lggh54,1,1237334400,got only one can
a2mnb77ygj3cn0,b001lggh54,3,1235606400,ok flavor but is it really healthier
a2j19u8h5ssfcj,b001lggh54,5,1262390400,real good
a14enwekthcbxr,b001lggh54,5,1247702400,refreshing
a23e9zps2rqzs0,b001lggh54,3,1247011200,healthy soda
a1neih01b5x6ql,b001lggh54,5,1244073600,refreshing
a3jy5jlq1enmhx,b001lggh54,5,1243641600,tasty
a3hrdrq5vafpqs,b001lggh54,3,1242864000,more citrus than melon but a nice light summer beverage
a16pud6v3kaz0q,b001lggh54,5,1241049600,perfect balance
a1chokv10nei8x,b001lggh54,4,1240790400,watermelonsaftschorle
a3t3s48uavtue9,b001lggh54,5,1240444800,refreshing
aw7biyhxuiz62,b001lggh54,3,1240272000,83 ounces of expensive mixed juice
a1il6w1nk05uw9,b001lggh54,3,1240012800,decent carbonated fruit beverage
a353u0l2hamshv,b001lggh54,2,1239840000,way too sweet
a1f2eyorwoz3g1,b001lggh54,4,1239840000,fairly good drink
a19gsc3qmk694q,b001lggh54,4,1239580800,a little too tart too carbonated for my taste
a36hey6e2xqt75,b001lggh54,5,1239408000,refreshingly real
a3j356l2adk05z,b001lggh54,4,1239321600,good
a3dopydos49i3t,b001lggh54,5,1239062400,taste pretty good
a3epjsph03as29,b001lggh54,3,1238889600,its different
awif8ar75ll9l,b006q7yg56,5,1341446400,my cat went berserk when i opened these
axhetl0m8xzpt,b006q7yg56,4,1341446400,4 out of 4 dogs enthusiastically approve
a3hrdrq5vafpqs,b006q7yg56,4,1341273600,strange stuff but the finicky cat likes it
ab0y33g717hou,b006q7yg56,3,1341273600,large and awkward size for cats might be better for dogs
a2ol0jtu0dlh6b,b006q7yg56,3,1341014400,strange treat
a3jxbz8f65100o,b006q7yg56,5,1340755200,our dogs love them
a2g9udl72yutt8,b006q7yg56,4,1341619200,probably better for cats and small dogs
a3ir834t7arobt,b006q7yg56,5,1341532800,compare
a3dh53fpysp9e,b006q7yg56,3,1343952000,tasty but expensive freeze dried pet treats
a1ih42tuiz2xjl,b006q7yg56,1,1343952000,three cats said neooooooow
a10pexb6xaq5xf,b006q7yg56,4,1343779200,dog liked it
a3eap2vg0bvywx,b006q7yg56,5,1343692800,they dont last long
a7eu2bwllcjy2,b006q7yg56,5,1351123200,my dogs love them
a9nxtc0htpsdo,b006q7yg56,3,1348876800,great treat for dogs very expensive
a19xbw5wudh1z,b006q7yg56,3,1345680000,raw healthy freeze dried snack but so expensive
a28wxdxja1p0mc,b006q7yg56,5,1345593600,my 3 dogs loved these
a209g57kxcbf4c,b006q7yg56,4,1345334400,my dog likes it
ar1t36gllaffx,b006q7yg56,4,1345075200,my dog liked these my cat not so much
a3dopydos49i3t,b006q7yg56,5,1344988800,best treats yet for cats and dogs
a35x2jji49obzp,b006q7yg56,4,1344988800,natural pet treats
a2e7rx6afudqex,b006q7yg56,4,1344902400,healthy happy snack
a2xioxrryx0kzy,b006q7yg56,5,1344816000,my dog loves them
a3piw7zf4c5zjl,b006q7yg56,5,1344816000,cardboard yummies
a1btg38xsgylw3,b006q7yg56,5,1344729600,cats and dogs both liked them
a277gp2u2txh51,b006q7yg56,4,1344729600,natures variety instinct boost bites
a58n07m0zcymb,b006q7yg56,5,1344211200,munch munch my two cats loved these treats
a3n4cuw4uyc9i3,b006q7yg56,4,1344211200,very nutritious and convenient
a3fkgkuci3dg9u,b006q7yg56,3,1344124800,the cats vote with their feet
a3t8wofs5rd2ir,b006q7yg56,5,1344038400,dog and cat tested 6 out of 6 give it 4 paws up
a2wsagfjsqc1yf,b006q7yg56,4,1343865600,wonderful nutritious dog loves it
a2bpb05qnce00b,b006q7yg56,2,1343779200,not for cats
a2i05fgbtcrrb8,b006q7yg56,4,1343779200,my dog likedmy cat did not
a35lt14wg5bx0t,b006q7yg56,2,1342656000,i wasnt impressed
a2bijmb2bitqum,b006q7yg56,5,1342656000,superior treat for the pups
a3ojx18b60pjr9,b006q7yg56,5,1342656000,portioned better for dogs than cats ingredient list is healthy natural
a28ccn6vyhruks,b006q7yg56,3,1342656000,just average
ag6tx1zjhlmo7,b006q7yg56,3,1342483200,so so as far as treats go
a1hljj6mkzlr3z,b006q7yg56,3,1342483200,this is not an ordinary meat treat for pets
a3kz7oh4vrl048,b006q7yg56,4,1342396800,dogs went wild for it cat not so much
app8xwyyv4paa,b006q7yg56,5,1342396800,looks like tropical fish food but my dog woofed it up
a8wayvokyblo6,b006q7yg56,5,1342137600,both my dog and cat liked this
a3lwc833hqig7j,b006q7yg56,5,1342137600,awesome but pricey however best pet treat ever
a12dquajn9qh23,b006q7yg56,5,1341878400,both our cats loved these treats
amb2z4fmdbwqy,b006q7yg56,4,1341878400,my finicky older cat licks the bowl clean when i give her this
a3d9nucr4rxdpy,b006q7yg56,1,1341532800,my four cats would not eat this
arysdaznrxn6g,b006q7yg56,5,1341446400,my dog loved them
ag6jwi77umets,b006q7yg56,1,1343088000,odd texturedidnt win my cats over
a1rlp0r1n8h8c4,b006q7yg56,3,1342656000,not suitable for cats
aq8du6xva3usj,b006q7yg56,5,1341273600,maggie sez more
a2my9vxhzyahuz,b006q7yg56,2,1341273600,two out of three cats say no
a3n27l13cwj9hy,b006q7yg56,5,1344816000,delish
a3ggxjd0bmj2w3,b0029nii3c,4,1271808000,cats love the food hooray i hate packaging
a3ggxjd0bmj2w3,b0029nii3c,4,1271808000,the cats love the food i hate the package cats win
a1r377ipzoklmm,b0029nii3c,5,1254182400,if your cats like juice this is the food for them
a1r377ipzoklmm,b0029nii3c,5,1254182400,if your cats like juice this is the food for them
a20oqmlrfnzadl,b0029nii3c,4,1329091200,white meat chicken with dark bits
aatqjwmi88zp6,b0029nii3c,4,1327363200,good for the price
a1z4lx3q1ymf84,b0029nii3c,4,1322784000,kittties liked at first then turned up nose
a1qboc76miojyp,b0029nii3c,5,1320364800,my cat loves it
a3ggxjd0bmj2w3,b0029nii3c,4,1271808000,cats love the food i hate the mess of packagingcats win
a1r377ipzoklmm,b0029nii3c,4,1264896000,cats seem to prefer this brand
a3j5fvo3tjl6vz,b0029nii3c,1,1319932800,our cats threw up in pain after eating this food
a2abjyc17liyr0,b0029nii3c,4,1342396800,whiskas purrfectly chicken beef pouches
a2i6ffcue6kid9,b0029nii3c,5,1338422400,picky cat loves this
a26jyipthh25vc,b0029nii3c,5,1331424000,a cat delicacy
a2my9vxhzyahuz,b0029nii3c,4,1297555200,cats love it i hate the pouches
acaxv4v8pbce3,b0027uyt4o,5,1297468800,love it
a2rl1rs6pwuhwi,b0027uyt4o,5,1335484800,great for things other than baby food as well
acaxv4v8pbce3,b0027uyt4o,5,1297468800,excellent product
acaxv4v8pbce3,b0027uyt4o,5,1285113600,fantastic
a219wuop4bnux1,b001nxhy8y,5,1275264000,healthy on the go snack
a20p8vc55kppct,b001nxhy8y,5,1274227200,great snacks
a1lid3ys6i9o4f,b001nxhy8y,5,1272758400,healthy organic snack
a3jhc8o59wdhfz,b001nxhy8y,2,1262908800,they taste like styrofoam
akczij6zhe41d,b001nxhy8y,5,1298505600,awesome early finger food for fussy teether
aqxjm6tilvedy,b001nxhy8y,5,1290643200,meets babys approval hence it met ours
amdrewlsot8id,b001nxhy8y,5,1247702400,cant get enough of those puffs
a2bt4nqwous5c0,b001nxhy8y,5,1283299200,my baby loves them so i do too
a20p8vc55kppct,b001nxhy8y,5,1274227200,great snacks
a20p8vc55kppct,b001nxhy8y,5,1274227200,great snacks
amdrewlsot8id,b001nxhy8y,5,1247702400,organic puff lover
amdrewlsot8id,b001nxhy8y,5,1247702400,more puffs please
a1051dbtlwp5a2,b001nxhy8y,5,1323993600,great for young toddlers
a3lwc833hqig7j,b001nxhy8y,5,1313712000,virtually all good stuff half the sugar and daughter likes them
a4dtm6b4ibyqx,b001nxhy8y,5,1302912000,great
a2bt4nqwous5c0,b001nxhy8y,5,1283299200,tasty and healthy
a3pihy8bd4af7d,b002hfwnkg,5,1243728000,great value
a4902tqb4ngrj,b002hfwnkg,1,1264982400,worst cocoa ever
a1g6sb0fdfg9tb,b002hfwnkg,5,1154217600,excellent in coffee
a1vqbew0g4ih1j,b002hfwnkg,5,1194393600,best on the market
a2gr7srmj54rg7,b002hfwnkg,5,1296777600,mmmmmchocolate
afw4kmlzr6iyy,b002hfwnkg,5,1262563200,best chocolately hot chocolate
a1vun4ju731cbh,b002hfwnkg,4,1255564800,like it in coffee
a3m4qzcqv0gouy,b002hfwnkg,4,1252713600,hot chocolate mix
a9gigjub98jnr,b002hfwnkg,5,1196467200,really good stuff and nonfat too
afw4kmlzr6iyy,b002hfwnkg,2,1262563200,disappointing
a3eap2vg0bvywx,b000joe224,5,1324080000,the joys of pilling a cat
a25c2m3qf9g7oq,b000joe224,5,1318464000,worthy of a nobel prize
aec90gpfklaaw,b000joe224,3,1317427200,great idea but my cats hated them
a3i9mcgo36kz7v,b000joe224,5,1221523200,great idea that works well until your cat outsmarts you
a3s3r88ha0hzg3,b000joe224,5,1236816000,a great way to fool the cats sometimes
a1z54em24y40ll,b000joe224,5,1230336000,awesome product
a1s3dcj9t7gak,b000joe224,3,1282780800,veterinary approved for dogs still mixed about cats
a2otuwush49xin,b000joe224,5,1235865600,great invention
a1s3dcj9t7gak,b000joe224,3,1282780800,veterinary approved for dogs still mixed about cats
arysdaznrxn6g,b000joe224,5,1344384000,absolute lifesavers
a33plz7sd5mcg0,b004h3n2lu,2,1344384000,dont be fooled into believing this is like your average kcup
a2y4s4cngkf21s,b001sityj6,3,1335398400,good jerky too much pepper
a1rtuxc9w70sif,b001sityj6,5,1242950400,great
a1yp5wlihgg136,b001sityj6,4,1336694400,good jerky
a2ii09gqgwomtq,b001sityj6,5,1309478400,spicy and delicious
a2c18ch1yc6byt,b001sityj6,4,1314403200,
a2m7k7ww5gm7v1,b001sityj6,4,1312934400,excellent snack
a370z6i5gbwu44,b001sityj6,4,1304985600,pretty good
a1l9o8fl2reqte,b001sityj6,5,1292803200,wish they were in china
a2rnyw2hiqbgsm,b001sityj6,5,1288310400,great taste tender meat
a7mxwfcwvxjze,b001sityj6,5,1277251200,fresh
a3smvb6exx8ovh,b001sityj6,5,1260576000,hello
a250axlrbvykb4,b001sityj6,5,1248220800,still the best
a1rtuxc9w70sif,b001sityj6,5,1242950400,the best
a3qxjdenz9dgfu,b001sityj6,5,1343088000,i love this stuff
aoeun9718kvrd,b001pmdyt6,5,1258848000,great dog snacks
a3t3s48uavtue9,b001pmdyt6,5,1181865600,yummy treats
a11upnfydicf3c,b001pmdyt6,5,1189382400,your small dog will love these and you will too
a5z6tirouva5o,b001pmdyt6,3,1344470400,disappointed brownie does not like it at all
a1dh3qdzx8z7go,b001pmdyt6,4,1342828800,pretty good treats
a35tic6b8mvkwg,b001pmdyt6,5,1326412800,really nice treats
agpljlvq47qlt,b001pmdyt6,5,1322870400,doomhammer approved
a3gy8nyc3k6jf3,b001pmdyt6,5,1319155200,easy smiles
a2srb4gmy8i8x7,b002an4twk,5,1282694400,two paws up
a79372wba9ijm,b002an4twk,5,1315267200,omg it was like tt totally tasty in the cats own words
a2srb4gmy8i8x7,b002an4twk,5,1282780800,another hit from bff
a1l91nlnuqsoew,b002an4twk,5,1304640000,smells like real food
a2o8xs3qnt0qn4,b002an4twk,5,1304640000,a winning combination
a2qjf1b00i7bt7,b002an4twk,5,1299110400,my cats love it
a2qjf1b00i7bt7,b002an4twk,5,1298678400,cats love it
a2qjf1b00i7bt7,b002an4twk,5,1298678400,cats love it
a2qjf1b00i7bt7,b002an4twk,5,1298678400,cats love it
a2srb4gmy8i8x7,b002an4twk,4,1283472000,my cats refuse to eat it
a3e5kpdj9omgl3,b001eq5eri,5,1264032000,excellent espresso without an expensive espresso machine
a25c2m3qf9g7oq,b001eq5eri,5,1339286400,great in a moka pot
a2v0i904fh7aby,b001eq5eri,5,1326412800,has to be the most consistently good coffee in the market
adezopmpkk146,b001eq5eri,5,1251676800,excellent espresso
a3dzfeichk5lf2,b001eq5eri,3,1223856000,great for coffee less so for espresso
a59128kln4bqk,b000by50by,5,1229040000,strong chewers meet their match
a3072vkajz18x0,b000by50by,2,1336348800,these changed drastically my dogs have lost a favorite treat
a3qa0bbqw08dlz,b000by50by,3,1334793600,worse than before
any74ivwzpz3,b000by50by,5,1302825600,all my dogs love em
a2h2i5fy1puhp1,b000pstgkw,5,1258070400,better than alton browns
aibrtgbn07d6a,b000pstgkw,5,1299110400,perfect addition to the kitchen
a1ihk8gl1esond,b004jrmg98,5,1318118400,great taste
ady836hk6qsyr,b004jrmg98,4,1317859200,nice kick
a2lxc5zhhp0wxp,b004jrmg98,1,1317859200,strong vinegar taste with a little hot pepper and spicy tang
ael6cqnqxonbx,b004jrmg98,3,1317772800,doesnt taste bad but isnt very hot at all
a2wb4owbuh2vqx,b004jrmg98,3,1317772800,an ok condiment if used sparingly
a3w4d8xoglwun5,b004jrmg98,3,1317686400,spicy but not enough
a1omhuu58xhqng,b004jrmg98,5,1317081600,impressive
aqll2r1ppr46x,b004jrmg98,3,1316044800,not a huge fan
a1z7y2gmap9sry,b004jrmg98,4,1316044800,zippy sauce
a1b05inwidz74o,b004jrmg98,3,1316044800,wheres the jalapeno
acj9n7ed37hxs,b004jrmg98,5,1315785600,light and bite
a3f3b1jpacn215,b004jrmg98,4,1315267200,nice flavor with some heat
az5x928cqprjn,b004jrmg98,2,1315180800,yuck
a2obdnq5zyu1l8,b004jrmg98,5,1315094400,wizzbang zesty spicy and nice
a31ystichfyn7o,b004jrmg98,3,1314748800,okay but better sauces are out there
a2o421dta8j0rw,b004jrmg98,3,1314662400,more like a salad dressing than a taco sauce
a3vzh0pwlq9bb1,b004jrmg98,5,1314316800,creamy with right amount of spice
a19xbw5wudh1z,b004jrmg98,4,1314230400,very mild but a unique flavor
a1h7y5xkpgt0os,b004jrmg98,5,1314144000,a great sauce
ai0pll5dqahrg,b004jrmg98,3,1313971200,a mild and creamy sauce that works well for many different types of food
a23kda686n6t4y,b004jrmg98,4,1313798400,nice break from the usual
a10zbr6o8s8ocy,b004jrmg98,4,1313625600,tangy but not spicy
axvkmywnihk7w,b004jrmg98,3,1313625600,taco bell sauce jalapeno flavor
a2lf16f0kx9l7p,b004jrmg98,5,1313625600,spicy and tasty
a1t61qp7qhybrq,b004jrmg98,3,1313539200,spiced mayonnaise
a1dc1o4vx6ahpp,b004jrmg98,5,1313452800,mild taste great on ground beef
a28i19q54myxgv,b004jrmg98,2,1313280000,taco bell jalapeno sauce
a3peczx773me74,b004jrmg98,2,1313280000,taco bell
a306153ftks9pl,b004jrmg98,4,1313280000,creamy and tangy a good topping or side sauce
a3fhslwemh7jd8,b004jrmg98,5,1313107200,delicious
a1c4j5mres1krk,b004jrmg98,5,1313020800,its a winner
a37d2tgtixrv2n,b004jrmg98,5,1312934400,big hit with the whole family
ahkpz11jt110f,b004jrmg98,5,1312761600,perfect balance of flavor and very versatile
av1f8vnjplptl,b004jrmg98,2,1312675200,very similar to a jalapeno mayo
aec90gpfklaaw,b004jrmg98,3,1312588800,not bad but also not hot and not memorable
a31rulw0knyj5h,b004jrmg98,4,1312588800,not badbetter than i expected
a5h8na5cj0fk4,b004jrmg98,3,1312502400,ranch with jalapeno flavor
a3u5hkdhpybak3,b004jrmg98,5,1312502400,hot sauce
ajx23grisotod,b004jrmg98,3,1312502400,not spicy enough for me but i eat tons of spicy food
a2e7rx6afudqex,b004jrmg98,5,1312416000,textured taste
a350hrb16yux9p,b004jrmg98,3,1312416000,good flavor but not great
a1scanwwqteg9i,b004jrmg98,3,1312243200,falls a bit short of expectation
a2oz6pw2w5fqtp,b004jrmg98,4,1312243200,interesting
aq3in3mrxq5kh,b004jrmg98,4,1311811200,jalapeno sauce
a32xgyda14kt13,b004jrmg98,4,1311811200,yummy
ajlw1dzshovgw,b004jrmg98,3,1311638400,creamy maybe but not bold
a2ii09gqgwomtq,b004jrmg98,1,1319500800,quite disgusting actually
a321w4ssc0f6ap,b004jrmg98,5,1332892800,can you really bottle taco bell goodness
ay49joxtldog2,b004jrmg98,4,1311811200,kinda like ranch w a peppery taste
aq2fc1dlkvd8h,b004jrmg98,5,1311724800,impressive
a2di7ugt3yx4q9,b004jrmg98,2,1312934400,not so hot
a3n27l13cwj9hy,b004jrmg98,3,1319500800,creamy
a3j356l2adk05z,b004jrmg98,5,1319068800,great balance of spicinesscreamy textureand dont need to use much
a2b8gxscb1r05t,b004jrmg98,3,1313539200,wheres the heat
a209g57kxcbf4c,b004jrmg98,3,1331683200,tastes good not great good for a sandwich wrap
a1uflvsj3iretq,b004jrmg98,3,1321488000,tastes okay small bottle
a3iuw081kxd3pe,b004jrmg98,4,1318204800,great for fish tacos and chicken dishes
a3oxhlg6dibrw8,b004jrmg98,4,1317945600,good for taco salad recommended
a4jheo7h330af,b004jrmg98,2,1317772800,lacking in jalepeno character has a creepy unnatural lightgreen color
a3d1tzh619nkhn,b004jrmg98,4,1314748800,taco bell jalapeno sauce
a13wot3rsxkrd5,b004jrmg98,5,1314576000,pleasing flavor without burning your mouth
a1vbdmnt6i8re5,b004jrmg98,5,1312934400,rich and creamy extraordinarily tasty
a3fkgkuci3dg9u,b004jrmg98,4,1312761600,good for tuna salad
a2h2i5fy1puhp1,b004jrmg98,4,1317945600,mildly spicy sauce
a2uqggk8vjpuh5,b004jrmg98,5,1317859200,just the right amount of fire
a2qsboaagw1i1h,b004jrmg98,3,1316736000,a little different
akazt5193kfr1,b004jrmg98,4,1315612800,the jalapeno story
a3hqapxajv7prx,b004jrmg98,4,1314748800,good on hamburgers and fries
awkzauc0d8dyl,b004jrmg98,3,1313366400,soso sauce
a2gl934ut3xenh,b004jrmg98,5,1311724800,spice up your summer
ap8d74qd9luul,b004jrmg98,4,1311552000,jalapeno sauce
a21vgnu5959o85,b004jrmg98,1,1317859200,taco blech
a16wpa6jv83yxt,b004jrmg98,5,1326067200,creamy and flavorful and perfectly seasoned
a3m7bcqksqak4l,b004jrmg98,3,1320451200,tastes okay
atlo3yxu2bc16,b004jrmg98,5,1319932800,find me a paper towel
a1zenb34hh2eim,b004jrmg98,5,1319673600,i like it
a1bkjnawjt2tg2,b004jrmg98,3,1319414400,jalapeno illusion
a35jp8ksv9281k,b004jrmg98,2,1319068800,ugggh
a2vjj2poclmed7,b004jrmg98,3,1319068800,okay i taste the jalapentildeo but what happened to the bold
a3i2we58ouuexg,b004jrmg98,5,1318982400,yumm
a3lwc833hqig7j,b004jrmg98,4,1318982400,more depth and flavor than i was expecting recommended
aoedwqlh2wkkw,b004jrmg98,4,1318896000,not so bold but it is creamy
a3p8zdhc7xskse,b004jrmg98,2,1318809600,cheap and bland
a1vyfejm12zp11,b004jrmg98,2,1318809600,least favorite of the new taco bell sauces
a2msqnptnaagl1,b004jrmg98,3,1318723200,if you like ranch dressing with a kick you will like this
a1owrlsd7ltsq9,b004jrmg98,3,1318636800,taco bells creamy jalapeno sauce
a27l5l6i7osv5b,b004jrmg98,4,1318550400,its good
a3gfk7f5iuf60x,b004jrmg98,3,1318291200,mild and creamy
a6kl17kkn0a5l,b001eq5jly,5,1301875200,the best everyday tea ever
a1t1yscdw0pd25,b001eq5jly,5,1299542400,my favorite iced tea
ay12dbb0u420b,b001eq5jly,5,1261440000,rather good
a20ddh4nt6q1e8,b001eq5jly,5,1261008000,my new favorite tea
a73dfwje0cgy6,b001eq5jly,5,1200268800,sold at first sip
asdusamgi86nz,b005gif5uq,5,1314230400,cat treats
asdusamgi86nz,b005gif5uq,5,1314230400,cat treats
a3h7npndmglou4,b005gif5uq,5,1313452800,buy at your own risk cat will choose treats over you
a20xwdzhaxiyok,b005gif5uq,5,1311292800,my cats love temptations
amrbd94n86gwa,b005gif5uq,5,1306886400,whiskas temptations cat treats
a14elydyx7lofq,b005gif5uq,5,1296172800,our cat loves these treats
a22cw0zhy3njh8,b005gif5uq,4,1278720000,cat likes it but doesnt help tartar
amrbd94n86gwa,b005gif5uq,5,1259193600,wiskas temptations
a1i85y08vrz32q,b005gif5uq,5,1254700800,cats love these things
a1i85y08vrz32q,b005gif5uq,5,1254700800,try one bag
a1pi8vbcxxsgc7,b005gif5uq,5,1285459200,my cats love this
atjn4kehjboc8,b005gif5uq,3,1330905600,cats love i only like
a20xwdzhaxiyok,b005gif5uq,5,1311292800,yes i will not waste my money on other treats
a1q8qt6goh6sex,b005gif5uq,5,1260057600,six cats cant be wrong
a2obdnq5zyu1l8,b005gif5uq,5,1254614400,all 5 of my cats go crazy for these
a23us7maw915k5,b005gif5uq,5,1336435200,bobbys favorite
asdusamgi86nz,b005gif5uq,5,1314230400,cat treats
a2obdnq5zyu1l8,b005gif5uq,5,1268265600,like a stuffed greenie for cats
a1i85y08vrz32q,b005gif5uq,3,1254700800,hairball formula doesnt seem to tasty
a3lcqxq4sfybau,b005gif5uq,5,1345420800,cats favorite
a3lcqxq4sfybau,b005gif5uq,5,1345420800,cats favorite
a3lcqxq4sfybau,b005gif5uq,5,1345420800,cats favorite
a1kocgndlf2vur,b005gif5uq,5,1337644800,peggy
a8lvi41bc3dwj,b005gif5uq,5,1335312000,kitty love
ay12dbb0u420b,b005gif5uq,5,1334880000,the cats love em only two calories each
aldaf4vvlfrhp,b005gif5uq,5,1333152000,my cats and puppy each say this taste good
a8int3nmhrus4,b007pa32l2,5,1349654400,a favorite for me
a1z54em24y40ll,b007pa32l2,5,1349395200,love this coffee
a1nbk07jebcfi,b007pa32l2,5,1348444800,really good
a2xnob1t796y6b,b007pa32l2,4,1336780800,love this flavor
a16wpa6jv83yxt,b007pa32l2,5,1327276800,smooth and spicy with light pumpkin flavor
a2z4tqn4c4wssb,b007pa32l2,5,1324512000,great pumpkin taste
a1q4mniuesqtbm,b007pa32l2,4,1289260800,not very pumpkiny but still very good
a3nid9d9wmiv01,b007pa32l2,2,1287705600,good coffee for thanksgiving just my opinion
asdusamgi86nz,b0029nvjx8,5,1314230400,cat treats
asdusamgi86nz,b0029nvjx8,5,1314230400,cat treats
a3h7npndmglou4,b0029nvjx8,5,1313452800,buy at your own risk cat will choose treats over you
a20xwdzhaxiyok,b0029nvjx8,5,1311292800,my cats love temptations
amrbd94n86gwa,b0029nvjx8,5,1306886400,whiskas temptations cat treats
a14elydyx7lofq,b0029nvjx8,5,1296172800,our cat loves these treats
a22cw0zhy3njh8,b0029nvjx8,4,1278720000,cat likes it but doesnt help tartar
amrbd94n86gwa,b0029nvjx8,5,1259193600,wiskas temptations
a1i85y08vrz32q,b0029nvjx8,5,1254700800,cats love these things
a1i85y08vrz32q,b0029nvjx8,5,1254700800,try one bag
a1pi8vbcxxsgc7,b0029nvjx8,5,1285459200,my cats love this
atjn4kehjboc8,b0029nvjx8,3,1330905600,cats love i only like
a20xwdzhaxiyok,b0029nvjx8,5,1311292800,yes i will not waste my money on other treats
a1q8qt6goh6sex,b0029nvjx8,5,1260057600,six cats cant be wrong
a2obdnq5zyu1l8,b0029nvjx8,5,1254614400,all 5 of my cats go crazy for these
a23us7maw915k5,b0029nvjx8,5,1336435200,bobbys favorite
asdusamgi86nz,b0029nvjx8,5,1314230400,cat treats
a2obdnq5zyu1l8,b0029nvjx8,5,1268265600,like a stuffed greenie for cats
a1i85y08vrz32q,b0029nvjx8,3,1254700800,hairball formula doesnt seem to tasty
a3lcqxq4sfybau,b0029nvjx8,5,1345420800,cats favorite
a3lcqxq4sfybau,b0029nvjx8,5,1345420800,cats favorite
a3lcqxq4sfybau,b0029nvjx8,5,1345420800,cats favorite
a1kocgndlf2vur,b0029nvjx8,5,1337644800,peggy
a8lvi41bc3dwj,b0029nvjx8,5,1335312000,kitty love
ay12dbb0u420b,b0029nvjx8,5,1334880000,the cats love em only two calories each
aldaf4vvlfrhp,b0029nvjx8,5,1333152000,my cats and puppy each say this taste good
a27l5l6i7osv5b,b003ja5kbw,2,1289520000,good flavor but bad aftertaste
a1ljr5is0b6adx,b003ja5kbw,1,1289347200,tums alka seltzer drink sick
a3ulje7umugsxr,b003ja5kbw,2,1289347200,disappointing as a boost
a2slx6uhhycmcv,b003ja5kbw,3,1288656000,cough syrup taste but gives a small energy boost
a1x2lenof84lcq,b003ja5kbw,2,1288310400,an ok beverage no extra energy for me
a1vyfejm12zp11,b003ja5kbw,4,1288310400,interesting concept flavor of the acai pomegranate was ok
a3fhslwemh7jd8,b003ja5kbw,3,1288224000,difficult to see particular strengths
aec90gpfklaaw,b003ja5kbw,4,1288137600,tasty quick and easy and a good boost to immune system
asj0mkrfzc47b,b003ja5kbw,3,1288137600,artificially refreshing
a1acm1cbgorbn1,b003ja5kbw,4,1288137600,great taste and full of vitamins
a1scanwwqteg9i,b003ja5kbw,1,1288051200,yuck
a2ypgqh2uggtm2,b003ja5kbw,3,1287964800,just a spoonful of sugar
a1ihk8gl1esond,b003ja5kbw,1,1298505600,yuck
a1zgxzw37jezwh,b003ja5kbw,1,1293667200,tastes horrible
a16pud6v3kaz0q,b003ja5kbw,1,1292284800,doesnt work if you cant drink it
abnmd6670tv53,b003ja5kbw,1,1291593600,yuck
a37wvr9m1stqdu,b003ja5kbw,3,1292716800,caffeinated drink that tastes like koolaid
ancomai0i7lvg,b003ja5kbw,2,1288742400,not what i was hoping for
a3t4oheahoj700,b003ja5kbw,2,1290988800,eboo
a17o9ahkhk66ai,b003ja5kbw,4,1296518400,surprisingly good for a drink pouch mix but still a drink pouch mix
a688riz2powsq,b003ja5kbw,1,1294012800,good for you
af3bympwkwo8f,b003ja5kbw,1,1290384000,yuck
a3qvakvrah657n,b003ja5kbw,4,1290038400,could use more taste
alsaoz1v546vt,b003ja5kbw,5,1335398400,at the ready anywhere anytime
aldaf4vvlfrhp,b003ja5kbw,4,1296432000,nice and refreshing taste
a3gfk7f5iuf60x,b003ja5kbw,3,1293148800,nothing special
av1f8vnjplptl,b003ja5kbw,2,1288656000,seven reasons why i did not enjoy this product but flavor is a matter of personal preference
a2ma4ated1b1gb,b003ja5kbw,2,1319760000,bland
a1zh9lwmx5ucfj,b003ja5kbw,3,1306540800,tasty but weird
a175n19fs2b4j,b003ja5kbw,2,1303603200,briny somewhat anxiety producing pass
a28wxdxja1p0mc,b003ja5kbw,2,1303171200,eh
a16yu3grgcd95s,b003ja5kbw,4,1300060800,this one at least tastes good
a2l6qs8svht9rg,b003ja5kbw,2,1299024000,sadly this product doesnt live up to its name at all
amytl79jmgq6d,b003ja5kbw,2,1296864000,nice color cloying aftertaste
a1f1a0qqp2xvh5,b003ja5kbw,3,1296604800,not sold on its value
a2g7b7fkp2o2pu,b003ja5kbw,4,1296345600,not bad
