id_i,id_j,row
708,455,14106
708,521,14107
708,648,14108
708,649,14109
708,650,14110
708,651,14111
708,667,14112
708,674,14113
708,879,14114
708,1317,14115
708,1638,14116
709,286,14117
709,329,14118
709,332,14119
709,336,14120
709,377,14121
709,434,14122
709,439,14123
709,492,14124
709,493,14125
709,494,14126
709,495,14127
709,496,14128
709,565,14129
709,614,14130
709,968,14131
709,1263,14132
709,1302,14133
709,1303,14134
709,1336,14135
709,1337,14136
709,1390,14137
709,1391,14138
709,1392,14139
709,1393,14140
709,1457,14141
709,1458,14142
709,1459,14143
709,1460,14144
709,1552,14145
709,1598,14146
710,23,14147
710,32,14148
710,33,14149
710,34,14150
710,35,14151
710,36,14152
710,37,14153
710,38,14154
710,62,14155
710,68,14156
710,69,14157
710,89,14158
710,323,14159
710,324,14160
710,455,14161
710,521,14162
710,648,14163
710,649,14164
710,650,14165
710,651,14166
710,667,14167
710,674,14168
710,843,14169
710,879,14170
710,919,14171
710,1183,14172
710,1317,14173
710,1338,14174
710,1346,14175
710,1352,14176
710,1629,14177
710,1638,14178
711,468,14179
711,671,14180
711,764,14181
711,908,14182
711,910,14183
711,958,14184
711,959,14185
711,994,14186
711,1099,14187
711,1244,14188
711,1299,14189
711,1360,14190
711,1377,14191
711,1443,14192
711,1446,14193
711,1450,14194
711,1560,14195
711,1562,14196
711,1563,14197
711,1569,14198
711,1570,14199
711,1641,14200
711,1644,14201
711,1645,14202
711,1649,14203
711,1652,14204
711,1722,14205
712,1322,14206
712,1402,14207
712,1415,14208
712,1441,14209
712,1494,14210
712,1526,14211
712,1527,14212
712,1528,14213
712,1529,14214
712,1530,14215
712,1531,14216
712,1532,14217
712,1533,14218
712,1534,14219
712,1535,14220
712,1536,14221
712,1587,14222
712,1588,14223
712,1589,14224
712,1590,14225
712,1614,14226
712,1716,14227
712,1717,14228
713,31,14229
713,329,14230
713,332,14231
713,336,14232
713,434,14233
713,439,14234
713,614,14235
713,831,14236
713,968,14237
713,1095,14238
713,1096,14239
713,1300,14240
713,1336,14241
713,1337,14242
713,1412,14243
713,1416,14244
713,1426,14245
713,1457,14246
713,1458,14247
713,1459,14248
713,1460,14249
713,1526,14250
713,1527,14251
713,1528,14252
713,1529,14253
713,1530,14254
713,1531,14255
713,1532,14256
713,1533,14257
713,1534,14258
713,1535,14259
713,1536,14260
713,1547,14261
713,1598,14262
714,289,14263
714,790,14264
714,791,14265
714,826,14266
714,827,14267
714,828,14268
714,829,14269
714,834,14270
714,835,14271
714,836,14272
714,839,14273
714,867,14274
714,1566,14275
715,414,14276
715,415,14277
715,416,14278
715,1060,14279
715,1061,14280
716,377,14281
716,406,14282
716,523,14283
716,525,14284
716,527,14285
716,530,14286
716,532,14287
716,576,14288
716,579,14289
716,618,14290
716,620,14291
716,693,14292
716,694,14293
716,695,14294
716,696,14295
716,878,14296
716,949,14297
716,950,14298
716,954,14299
716,1001,14300
716,1117,14301
716,1552,14302
717,124,14303
717,130,14304
717,131,14305
717,132,14306
717,137,14307
717,140,14308
717,142,14309
717,143,14310
717,148,14311
717,153,14312
717,179,14313
717,182,14314
717,263,14315
717,264,14316
717,265,14317
717,266,14318
717,267,14319
717,268,14320
717,269,14321
717,270,14322
717,272,14323
717,273,14324
717,277,14325
717,278,14326
717,279,14327
717,280,14328
717,282,14329
717,386,14330
717,391,14331
717,454,14332
717,478,14333
717,479,14334
717,480,14335
717,567,14336
717,568,14337
717,571,14338
717,877,14339
717,892,14340
717,1226,14341
717,1228,14342
717,1569,14343
717,1570,14344
718,54,14345
718,123,14346
718,127,14347
718,128,14348
718,129,14349
718,138,14350
718,139,14351
718,147,14352
718,151,14353
718,152,14354
718,168,14355
718,170,14356
718,351,14357
718,520,14358
718,606,14359
718,787,14360
718,823,14361
718,864,14362
718,876,14363
718,908,14364
718,909,14365
718,1134,14366
718,1135,14367
718,1225,14368
718,1318,14369
718,1322,14370
718,1413,14371
718,1524,14372
719,958,14373
719,959,14374
719,960,14375
719,961,14376
719,994,14377
719,1096,14378
719,1099,14379
719,1247,14380
719,1319,14381
719,1322,14382
719,1358,14383
719,1401,14384
719,1426,14385
719,1461,14386
719,1462,14387
719,1463,14388
719,1467,14389
719,1468,14390
719,1473,14391
719,1482,14392
719,1518,14393
719,1519,14394
719,1520,14395
719,1569,14396
719,1570,14397
719,1571,14398
719,1635,14399
719,1713,14400
719,1714,14401
719,1715,14402
720,576,14403
720,579,14404
720,693,14405
720,694,14406
720,695,14407
720,696,14408
720,1001,14409
721,1161,14410
721,1162,14411
721,1163,14412
721,1167,14413
721,1168,14414
721,1169,14415
721,1170,14416
721,1171,14417
721,1172,14418
722,263,14419
722,264,14420
722,265,14421
722,266,14422
722,267,14423
722,268,14424
722,269,14425
722,270,14426
722,272,14427
722,273,14428
722,277,14429
722,278,14430
722,279,14431
722,280,14432
722,290,14433
722,433,14434
722,443,14435
723,86,14436
723,576,14437
723,579,14438
723,592,14439
723,693,14440
723,694,14441
723,695,14442
723,696,14443
723,888,14444
723,1001,14445
723,1049,14446
723,1086,14447
723,1107,14448
723,1138,14449
723,1139,14450
723,1153,14451
723,1244,14452
723,1314,14453
723,1524,14454
723,1722,14455
724,179,14456
724,182,14457
724,231,14458
724,271,14459
724,274,14460
724,275,14461
724,276,14462
724,289,14463
724,347,14464
724,419,14465
724,469,14466
724,479,14467
724,480,14468
724,526,14469
724,528,14470
724,531,14471
724,533,14472
724,567,14473
724,568,14474
724,608,14475
724,619,14476
724,621,14477
724,622,14478
724,657,14479
724,704,14480
724,705,14481
724,706,14482
724,707,14483
724,708,14484
724,838,14485
724,844,14486
724,861,14487
724,886,14488
724,887,14489
724,900,14490
724,903,14491
724,948,14492
724,952,14493
724,953,14494
724,970,14495
724,996,14496
724,1081,14497
724,1323,14498
724,1516,14499
724,1706,14500
724,1731,14501
725,124,14502
725,130,14503
725,131,14504
725,132,14505
725,137,14506
725,140,14507
725,142,14508
725,143,14509
725,148,14510
725,153,14511
725,391,14512
725,484,14513
725,819,14514
725,877,14515
725,892,14516
725,1226,14517
725,1228,14518
726,345,14519
727,338,14520
727,339,14521
727,340,14522
727,341,14523
727,518,14524
727,529,14525
727,632,14526
727,909,14527
727,966,14528
727,967,14529
727,1005,14530
727,1006,14531
727,1095,14532
727,1316,14533
727,1318,14534
727,1328,14535
727,1366,14536
727,1367,14537
727,1368,14538
727,1410,14539
727,1442,14540
727,1483,14541
727,1484,14542
727,1485,14543
727,1526,14544
727,1527,14545
727,1528,14546
727,1529,14547
727,1530,14548
727,1531,14549
727,1532,14550
727,1533,14551
727,1534,14552
727,1535,14553
727,1536,14554
727,1548,14555
727,1561,14556
727,1568,14557
727,1571,14558
727,1607,14559
727,1608,14560
727,1615,14561
727,1618,14562
727,1619,14563
727,1656,14564
728,263,14565
728,264,14566
728,265,14567
728,266,14568
728,267,14569
728,268,14570
728,269,14571
728,270,14572
728,272,14573
728,273,14574
728,277,14575
728,278,14576
728,279,14577
728,280,14578
728,677,14579
729,23,14580
729,32,14581
729,33,14582
729,34,14583
729,35,14584
729,36,14585
729,37,14586
729,38,14587
729,62,14588
729,68,14589
729,69,14590
729,89,14591
729,323,14592
729,324,14593
729,455,14594
729,521,14595
729,648,14596
729,649,14597
729,650,14598
729,651,14599
729,667,14600
729,674,14601
729,879,14602
729,1317,14603
729,1638,14604
730,383,14605
730,410,14606
730,668,14607
730,745,14608
730,746,14609
730,747,14610
730,1053,14611
730,1189,14612
730,1190,14613
730,1191,14614
730,1192,14615
730,1193,14616
730,1283,14617
730,1707,14618
730,1708,14619
730,1709,14620
730,1710,14621
731,301,14622
731,534,14623
731,535,14624
732,704,14625
732,705,14626
732,706,14627
732,707,14628
732,708,14629
732,745,14630
732,746,14631
732,747,14632
732,1283,14633
732,1707,14634
732,1708,14635
732,1709,14636
732,1710,14637
733,135,14638
733,136,14639
733,145,14640
733,146,14641
733,282,14642
733,334,14643
733,427,14644
733,481,14645
733,482,14646
733,483,14647
733,500,14648
733,613,14649
733,615,14650
733,861,14651
733,924,14652
733,926,14653
733,965,14654
733,994,14655
733,1095,14656
733,1096,14657
733,1099,14658
733,1145,14659
733,1366,14660
733,1406,14661
733,1428,14662
733,1447,14663
733,1450,14664
733,1463,14665
733,1571,14666
733,1649,14667
733,1652,14668
734,1035,14669
734,1038,14670
734,1039,14671
734,1040,14672
734,1063,14673
734,1064,14674
734,1066,14675
734,1273,14676
734,1274,14677
735,529,14678
735,632,14679
735,966,14680
735,967,14681
735,994,14682
735,1005,14683
735,1006,14684
735,1099,14685
735,1312,14686
735,1322,14687
735,1375,14688
735,1397,14689
735,1401,14690
735,1423,14691
735,1439,14692
735,1444,14693
735,1446,14694
735,1462,14695
735,1463,14696
735,1521,14697
735,1522,14698
735,1523,14699
735,1524,14700
735,1568,14701
735,1607,14702
735,1608,14703
735,1612,14704
735,1618,14705
735,1619,14706
735,1656,14707
736,540,14708
736,541,14709
736,1144,14710
737,1489,14711
738,520,14712
738,576,14713
738,579,14714
738,671,14715
738,693,14716
738,694,14717
738,695,14718
738,696,14719
738,704,14720
738,705,14721
738,706,14722
738,707,14723
738,708,14724
738,908,14725
738,911,14726
738,994,14727
738,1001,14728
738,1095,14729
738,1096,14730
738,1099,14731
738,1313,14732
738,1318,14733
738,1467,14734
738,1468,14735
738,1473,14736
738,1482,14737
738,1483,14738
738,1484,14739
738,1485,14740
738,1526,14741
738,1527,14742
738,1528,14743
738,1529,14744
738,1530,14745
738,1531,14746
738,1532,14747
738,1533,14748
738,1534,14749
738,1535,14750
738,1536,14751
738,1571,14752
738,1616,14753
738,1649,14754
738,1668,14755
738,1713,14756
738,1714,14757
738,1715,14758
739,262,14759
739,806,14760
739,1494,14761
739,1607,14762
739,1608,14763
739,1612,14764
739,1716,14765
739,1717,14766
740,219,14767
740,220,14768
740,222,14769
740,223,14770
740,224,14771
740,227,14772
740,229,14773
740,352,14774
740,709,14775
740,711,14776
740,714,14777
740,715,14778
740,716,14779
740,717,14780
740,1181,14781
741,586,14782
741,856,14783
741,857,14784
741,858,14785
741,904,14786
741,912,14787
741,1383,14788
741,1384,14789
741,1385,14790
741,1386,14791
741,1387,14792
741,1388,14793
742,463,14794
742,464,14795
742,465,14796
742,466,14797
742,529,14798
742,632,14799
742,659,14800
742,787,14801
742,908,14802
742,911,14803
742,966,14804
742,967,14805
742,1005,14806
742,1006,14807
742,1049,14808
742,1322,14809
742,1358,14810
742,1450,14811
742,1483,14812
742,1484,14813
742,1485,14814
742,1524,14815
742,1526,14816
742,1527,14817
742,1528,14818
742,1529,14819
742,1530,14820
742,1531,14821
742,1532,14822
742,1533,14823
742,1534,14824
742,1535,14825
742,1536,14826
742,1568,14827
742,1618,14828
742,1619,14829
743,271,14830
743,274,14831
743,275,14832
743,276,14833
743,657,14834
743,700,14835
743,787,14836
743,789,14837
743,860,14838
743,1033,14839
743,1125,14840
743,1244,14841
743,1270,14842
743,1271,14843
743,1358,14844
743,1368,14845
743,1410,14846
743,1441,14847
743,1461,14848
743,1462,14849
743,1526,14850
743,1527,14851
743,1528,14852
743,1529,14853
743,1530,14854
743,1531,14855
743,1532,14856
743,1533,14857
743,1534,14858
743,1535,14859
743,1536,14860
743,1571,14861
743,1722,14862
744,185,14863
744,196,14864
744,197,14865
744,198,14866
744,199,14867
744,202,14868
744,807,14869
744,1606,14870
744,1690,14871
745,225,14872
745,228,14873
745,230,14874
745,409,14875
745,590,14876
745,626,14877
745,965,14878
745,1009,14879
745,1010,14880
745,1034,14881
745,1102,14882
745,1126,14883
745,1127,14884
745,1128,14885
745,1129,14886
745,1130,14887
745,1131,14888
745,1196,14889
745,1305,14890
745,1381,14891
745,1538,14892
746,179,14893
746,182,14894
746,479,14895
746,480,14896
746,492,14897
746,493,14898
746,494,14899
746,495,14900
746,496,14901
746,567,14902
746,568,14903
746,1302,14904
746,1303,14905
746,1390,14906
746,1391,14907
746,1392,14908
746,1393,14909
747,116,14910
747,210,14911
747,286,14912
747,971,14913
747,972,14914
747,973,14915
747,974,14916
747,975,14917
747,976,14918
747,977,14919
747,978,14920
747,979,14921
747,1070,14922
747,1071,14923
747,1109,14924
747,1110,14925
747,1111,14926
747,1112,14927
747,1113,14928
747,1175,14929
747,1223,14930
747,1359,14931
747,1424,14932
747,1425,14933
748,380,14934
748,392,14935
748,394,14936
748,911,14937
748,928,14938
748,1012,14939
748,1013,14940
748,1047,14941
748,1096,14942
748,1244,14943
748,1314,14944
748,1322,14945
748,1402,14946
748,1415,14947
748,1432,14948
748,1571,14949
748,1611,14950
748,1646,14951
748,1652,14952
748,1722,14953
749,23,14954
749,32,14955
749,33,14956
749,34,14957
749,35,14958
749,36,14959
749,37,14960
749,38,14961
749,62,14962
749,68,14963
749,69,14964
749,89,14965
749,323,14966
749,324,14967
749,455,14968
749,521,14969
749,648,14970
749,649,14971
749,650,14972
749,651,14973
749,667,14974
749,674,14975
749,879,14976
749,1317,14977
749,1638,14978
750,908,14979
750,911,14980
750,927,14981
750,960,14982
750,961,14983
750,1069,14984
750,1095,14985
750,1096,14986
750,1099,14987
750,1125,14988
750,1137,14989
750,1244,14990
750,1312,14991
750,1367,14992
750,1368,14993
750,1439,14994
750,1467,14995
750,1468,14996
750,1473,14997
750,1482,14998
750,1560,14999
750,1569,15000
750,1570,15001
750,1571,15002
750,1607,15003
750,1608,15004
750,1643,15005
750,1648,15006
750,1650,15007
750,1651,15008
750,1652,15009
750,1713,15010
750,1714,15011
750,1715,15012
750,1722,15013
751,671,15014
751,718,15015
751,958,15016
751,959,15017
751,1095,15018
751,1096,15019
751,1138,15020
751,1139,15021
751,1447,15022
751,1483,15023
751,1484,15024
751,1485,15025
751,1526,15026
751,1527,15027
751,1528,15028
751,1529,15029
751,1530,15030
751,1531,15031
751,1532,15032
751,1533,15033
751,1534,15034
751,1535,15035
751,1536,15036
751,1571,15037
751,1613,15038
751,1650,15039
751,1651,15040
751,1652,15041
752,87,15042
752,116,15043
752,824,15044
752,1223,15045
752,1251,15046
752,1269,15047
752,1306,15048
752,1307,15049
752,1324,15050
752,1330,15051
752,1333,15052
752,1424,15053
752,1425,15054
752,1466,15055
753,526,15056
753,528,15057
753,531,15058
753,560,15059
753,619,15060
753,621,15061
753,622,15062
753,948,15063
753,952,15064
753,953,15065
753,1539,15066
754,304,15067
754,379,15068
754,492,15069
754,493,15070
754,494,15071
754,495,15072
754,496,15073
754,534,15074
754,535,15075
754,1302,15076
754,1303,15077
754,1390,15078
754,1391,15079
754,1392,15080
754,1393,15081
755,67,15082
755,390,15083
755,659,15084
755,704,15085
755,705,15086
755,706,15087
755,707,15088
755,708,15089
755,789,15090
755,876,15091
755,888,15092
755,909,15093
755,1398,15094
755,1400,15095
755,1573,15096
755,1658,15097
755,1699,15098
756,23,15099
756,32,15100
756,33,15101
756,34,15102
756,35,15103
756,36,15104
756,37,15105
756,38,15106
756,62,15107
756,68,15108
756,69,15109
756,89,15110
756,323,15111
756,324,15112
756,455,15113
756,521,15114
756,648,15115
756,649,15116
756,650,15117
756,651,15118
756,667,15119
756,674,15120
756,879,15121
756,1317,15122
756,1638,15123
757,718,15124
757,1136,15125
757,1244,15126
757,1247,15127
757,1265,15128
757,1279,15129
757,1280,15130
757,1281,15131
757,1284,15132
757,1297,15133
757,1316,15134
757,1319,15135
757,1322,15136
757,1328,15137
757,1366,15138
757,1375,15139
757,1377,15140
757,1434,15141
757,1441,15142
757,1445,15143
757,1450,15144
757,1483,15145
757,1484,15146
757,1485,15147
757,1506,15148
757,1561,15149
757,1635,15150
757,1722,15151
758,1035,15152
758,1038,15153
758,1039,15154
758,1040,15155
758,1063,15156
758,1064,15157
758,1066,15158
758,1273,15159
758,1274,15160
759,298,15161
759,300,15162
759,576,15163
759,579,15164
759,693,15165
759,694,15166
759,695,15167
759,696,15168
759,704,15169
759,705,15170
759,706,15171
759,707,15172
759,708,15173
759,861,15174
759,1001,15175
759,1244,15176
759,1319,15177
759,1358,15178
759,1427,15179
759,1526,15180
759,1527,15181
759,1528,15182
759,1529,15183
759,1530,15184
759,1531,15185
759,1532,15186
759,1533,15187
759,1534,15188
759,1535,15189
759,1536,15190
759,1649,15191
759,1722,15192
760,511,15193
760,512,15194
760,519,15195
760,529,15196
760,632,15197
760,671,15198
760,754,15199
760,816,15200
760,820,15201
760,870,15202
760,966,15203
760,967,15204
760,1005,15205
760,1006,15206
760,1031,15207
760,1069,15208
760,1096,15209
760,1152,15210
760,1185,15211
760,1208,15212
760,1209,15213
760,1210,15214
760,1248,15215
760,1278,15216
760,1290,15217
760,1291,15218
760,1292,15219
760,1293,15220
760,1294,15221
760,1322,15222
760,1331,15223
760,1334,15224
760,1335,15225
760,1339,15226
760,1349,15227
760,1350,15228
760,1360,15229
760,1362,15230
760,1363,15231
760,1364,15232
760,1365,15233
760,1366,15234
760,1368,15235
760,1378,15236
760,1379,15237
760,1394,15238
760,1395,15239
760,1396,15240
760,1408,15241
760,1483,15242
760,1484,15243
760,1485,15244
760,1490,15245
760,1491,15246
760,1492,15247
760,1493,15248
760,1568,15249
760,1571,15250
760,1577,15251
760,1578,15252
760,1585,15253
760,1586,15254
760,1592,15255
760,1599,15256
760,1604,15257
760,1605,15258
760,1616,15259
760,1617,15260
760,1618,15261
760,1619,15262
760,1628,15263
760,1633,15264
760,1647,15265
760,1648,15266
760,1662,15267
760,1663,15268
760,1667,15269
760,1680,15270
760,1681,15271
760,1698,15272
760,1701,15273
760,1702,15274
760,1703,15275
760,1712,15276
761,215,15277
761,678,15278
761,680,15279
761,1380,15280
762,190,15281
762,346,15282
762,417,15283
762,504,15284
762,825,15285
762,1219,15286
762,1505,15287
763,428,15288
763,429,15289
763,430,15290
763,437,15291
763,441,15292
763,447,15293
763,529,15294
763,632,15295
763,664,15296
763,966,15297
763,967,15298
763,1005,15299
763,1006,15300
763,1419,15301
763,1568,15302
763,1618,15303
763,1619,15304
763,1691,15305
763,1729,15306
764,1159,15307
764,1160,15308
764,1165,15309
764,1166,15310
764,1176,15311
764,1177,15312
764,1179,15313
764,1180,15314
765,511,15315
765,512,15316
765,734,15317
765,898,15318
765,1031,15319
765,1094,15320
765,1152,15321
765,1199,15322
765,1207,15323
765,1208,15324
765,1209,15325
765,1210,15326
765,1249,15327
765,1260,15328
765,1278,15329
765,1290,15330
765,1291,15331
765,1292,15332
765,1293,15333
765,1294,15334
765,1304,15335
765,1329,15336
765,1339,15337
765,1340,15338
765,1341,15339
765,1356,15340
765,1365,15341
765,1371,15342
765,1379,15343
765,1389,15344
765,1491,15345
765,1577,15346
765,1585,15347
765,1586,15348
765,1604,15349
765,1605,15350
765,1622,15351
765,1623,15352
765,1625,15353
765,1632,15354
765,1633,15355
765,1660,15356
765,1662,15357
765,1664,15358
765,1667,15359
765,1683,15360
765,1698,15361
765,1701,15362
765,1703,15363
766,206,15364
766,207,15365
766,329,15366
766,332,15367
766,336,15368
766,434,15369
766,439,15370
766,492,15371
766,493,15372
766,494,15373
766,495,15374
766,496,15375
766,592,15376
766,614,15377
766,810,15378
766,880,15379
766,881,15380
766,968,15381
766,1084,15382
766,1085,15383
766,1189,15384
766,1190,15385
766,1191,15386
766,1192,15387
766,1193,15388
766,1242,15389
766,1243,15390
766,1300,15391
766,1301,15392
766,1302,15393
766,1303,15394
766,1336,15395
766,1337,15396
766,1390,15397
766,1391,15398
766,1392,15399
766,1393,15400
766,1457,15401
766,1458,15402
766,1459,15403
766,1460,15404
766,1598,15405
766,1721,15406
767,75,15407
767,121,15408
767,163,15409
767,205,15410
767,213,15411
767,333,15412
767,335,15413
767,337,15414
767,576,15415
767,579,15416
767,693,15417
767,694,15418
767,695,15419
767,696,15420
767,718,15421
767,779,15422
767,787,15423
767,908,15424
767,909,15425
767,928,15426
767,1001,15427
767,1048,15428
767,1069,15429
767,1095,15430
767,1096,15431
767,1136,15432
767,1244,15433
767,1318,15434
767,1326,15435
767,1358,15436
767,1367,15437
767,1377,15438
767,1397,15439
767,1399,15440
767,1415,15441
767,1432,15442
767,1462,15443
767,1472,15444
767,1477,15445
767,1478,15446
767,1479,15447
767,1480,15448
767,1481,15449
767,1494,15450
767,1615,15451
767,1656,15452
767,1692,15453
767,1693,15454
767,1716,15455
767,1717,15456
767,1722,15457
768,286,15458
768,570,15459
768,980,15460
768,1309,15461
768,1725,15462
769,927,15463
769,1135,15464
769,1316,15465
769,1322,15466
769,1358,15467
769,1367,15468
769,1397,15469
769,1426,15470
769,1434,15471
769,1444,15472
769,1450,15473
769,1526,15474
769,1527,15475
769,1528,15476
769,1529,15477
769,1530,15478
769,1531,15479
769,1532,15480
769,1533,15481
769,1534,15482
769,1535,15483
769,1536,15484
769,1569,15485
769,1570,15486
769,1571,15487
769,1639,15488
769,1641,15489
770,219,15490
770,220,15491
770,222,15492
770,223,15493
770,224,15494
770,227,15495
770,229,15496
770,529,15497
770,632,15498
770,709,15499
770,711,15500
770,714,15501
770,715,15502
770,716,15503
770,717,15504
770,966,15505
770,967,15506
770,1005,15507
770,1006,15508
770,1181,15509
770,1568,15510
770,1618,15511
770,1619,15512
771,126,15513
771,132,15514
771,134,15515
771,137,15516
771,140,15517
771,150,15518
771,155,15519
771,391,15520
771,393,15521
771,467,15522
771,877,15523
771,892,15524
771,923,15525
771,1220,15526
771,1224,15527
771,1226,15528
771,1227,15529
772,354,15530
772,358,15531
772,526,15532
772,528,15533
772,531,15534
772,566,15535
772,619,15536
772,621,15537
772,622,15538
772,736,15539
772,737,15540
772,738,15541
772,739,15542
772,765,15543
772,781,15544
772,948,15545
772,952,15546
772,953,15547
772,1132,15548
772,1263,15549
772,1278,15550
772,1290,15551
772,1291,15552
772,1292,15553
772,1293,15554
772,1294,15555
772,1379,15556
772,1427,15557
772,1486,15558
772,1489,15559
772,1543,15560
772,1564,15561
772,1585,15562
772,1586,15563
772,1653,15564
773,96,15565
773,114,15566
773,125,15567
773,133,15568
773,141,15569
773,144,15570
773,149,15571
773,154,15572
773,190,15573
773,419,15574
773,504,15575
773,628,15576
774,704,15577
774,705,15578
774,706,15579
774,707,15580
774,708,15581
774,766,15582
774,960,15583
774,961,15584
774,1137,15585
774,1244,15586
774,1358,15587
774,1366,15588
774,1367,15589
774,1410,15590
774,1444,15591
774,1537,15592
774,1571,15593
774,1607,15594
774,1608,15595
774,1614,15596
774,1641,15597
774,1646,15598
774,1722,15599
775,262,15600
775,1095,15601
775,1096,15602
775,1312,15603
775,1368,15604
775,1400,15605
775,1410,15606
775,1422,15607
775,1434,15608
775,1443,15609
775,1526,15610
775,1527,15611
775,1528,15612
775,1529,15613
775,1530,15614
775,1531,15615
775,1532,15616
775,1533,15617
775,1534,15618
775,1535,15619
775,1536,15620
775,1645,15621
776,1319,15622
776,1401,15623
776,1444,15624
776,1461,15625
776,1463,15626
776,1494,15627
776,1513,15628
776,1526,15629
776,1527,15630
776,1528,15631
776,1529,15632
776,1530,15633
776,1531,15634
776,1532,15635
776,1533,15636
776,1534,15637
776,1535,15638
776,1536,15639
776,1557,15640
776,1611,15641
776,1695,15642
776,1716,15643
776,1717,15644
777,219,15645
777,220,15646
777,222,15647
777,223,15648
777,224,15649
777,227,15650
777,229,15651
777,709,15652
777,711,15653
777,714,15654
777,715,15655
777,716,15656
777,717,15657
777,1070,15658
777,1071,15659
777,1101,15660
777,1175,15661
777,1181,15662
778,262,15663
778,671,15664
778,994,15665
778,1095,15666
778,1096,15667
778,1099,15668
778,1319,15669
778,1322,15670
778,1358,15671
778,1397,15672
778,1562,15673
778,1569,15674
778,1570,15675
778,1571,15676
778,1607,15677
778,1608,15678
778,1611,15679
778,1615,15680
778,1635,15681
778,1643,15682
778,1646,15683
778,1649,15684
779,73,15685
779,74,15686
779,110,15687
779,366,15688
779,367,15689
779,369,15690
779,754,15691
779,901,15692
779,1081,15693
779,1306,15694
779,1307,15695
779,1324,15696
779,1330,15697
779,1335,15698
779,1389,15699
779,1490,15700
779,1580,15701
779,1599,15702
779,1617,15703
779,1661,15704
779,1680,15705
779,1681,15706
779,1723,15707
779,1724,15708
780,79,15709
780,334,15710
780,427,15711
780,613,15712
780,615,15713
780,1406,15714
780,1428,15715
781,26,15716
781,78,15717
781,322,15718
781,517,15719
781,594,15720
781,660,15721
781,860,15722
781,861,15723
781,863,15724
781,882,15725
781,926,15726
781,927,15727
781,1095,15728
781,1096,15729
781,1107,15730
781,1322,15731
781,1351,15732
781,1358,15733
781,1483,15734
781,1484,15735
781,1485,15736
781,1571,15737
781,1614,15738
781,1616,15739
781,1641,15740
781,1648,15741
781,1649,15742
781,1652,15743
782,123,15744
782,124,15745
782,127,15746
782,128,15747
782,129,15748
782,130,15749
782,131,15750
782,132,15751
782,137,15752
782,138,15753
782,139,15754
782,140,15755
782,142,15756
782,143,15757
782,147,15758
782,148,15759
782,151,15760
782,152,15761
782,153,15762
782,377,15763
782,391,15764
782,606,15765
782,877,15766
782,892,15767
782,1225,15768
782,1226,15769
782,1228,15770
782,1413,15771
782,1552,15772
783,94,15773
783,610,15774
783,612,15775
783,773,15776
783,822,15777
783,1361,15778
783,1435,15779
783,1437,15780
783,1582,15781
783,1593,15782
784,731,15783
784,781,15784
784,796,15785
784,824,15786
784,910,15787
784,926,15788
784,1219,15789
784,1244,15790
784,1360,15791
784,1416,15792
784,1449,15793
784,1461,15794
784,1462,15795
784,1494,15796
784,1716,15797
784,1717,15798
784,1722,15799
785,671,15800
785,994,15801
785,1095,15802
785,1096,15803
785,1099,15804
785,1360,15805
785,1374,15806
785,1434,15807
785,1483,15808
785,1484,15809
785,1485,15810
785,1571,15811
785,1613,15812
785,1614,15813
785,1616,15814
785,1643,15815
785,1646,15816
785,1647,15817
785,1648,15818
786,217,15819
786,473,15820
786,927,15821
786,958,15822
786,959,15823
786,1095,15824
786,1096,15825
786,1322,15826
786,1377,15827
786,1402,15828
786,1450,15829
786,1483,15830
786,1484,15831
786,1485,15832
786,1571,15833
786,1650,15834
786,1651,15835
787,193,15836
787,860,15837
787,1135,15838
787,1322,15839
787,1433,15840
787,1446,15841
787,1494,15842
787,1526,15843
787,1527,15844
787,1528,15845
787,1529,15846
787,1530,15847
787,1531,15848
787,1532,15849
787,1533,15850
787,1534,15851
787,1535,15852
787,1536,15853
787,1571,15854
787,1642,15855
787,1716,15856
787,1717,15857
788,586,15858
788,856,15859
788,857,15860
788,858,15861
788,904,15862
788,912,15863
788,1046,15864
788,1325,15865
788,1383,15866
788,1384,15867
788,1385,15868
788,1386,15869
788,1387,15870
788,1388,15871
789,307,15872
789,469,15873
789,825,15874
789,1278,15875
789,1290,15876
789,1291,15877
789,1292,15878
789,1293,15879
789,1294,15880
789,1379,15881
789,1420,15882
789,1585,15883
789,1586,15884
790,132,15885
790,137,15886
790,140,15887
790,391,15888
790,877,15889
790,892,15890
790,1226,15891
791,994,15892
791,1095,15893
791,1096,15894
791,1099,15895
791,1322,15896
791,1366,15897
791,1444,15898
791,1446,15899
791,1450,15900
791,1571,15901
791,1641,15902
791,1644,15903
791,1646,15904
791,1647,15905
791,1648,15906
791,1649,15907
791,1650,15908
791,1652,15909
792,262,15910
792,519,15911
792,808,15912
792,846,15913
792,908,15914
792,911,15915
792,1096,15916
792,1138,15917
792,1139,15918
792,1143,15919
792,1236,15920
792,1237,15921
792,1316,15922
792,1318,15923
792,1377,15924
792,1401,15925
792,1402,15926
792,1410,15927
792,1422,15928
792,1427,15929
792,1443,15930
792,1494,15931
792,1571,15932
792,1597,15933
792,1607,15934
792,1608,15935
792,1616,15936
792,1646,15937
792,1647,15938
792,1648,15939
792,1716,15940
792,1717,15941
793,23,15942
793,32,15943
793,33,15944
793,34,15945
793,35,15946
793,36,15947
793,37,15948
793,38,15949
793,62,15950
793,68,15951
793,69,15952
793,89,15953
793,323,15954
793,324,15955
